0,1,2,3,4
27.294897472784275,57.59837993591904,75.62516552166214,,
1.0,2.0,,,
4.762910287934318,13.089390112266909,32.15467771328998,20.190445472958956,
1.4945047680521064,1.953731217163039,,,
1.0,2.0,,,
1.0,2.0,,,
1.0,2.0,,,
1.0,2.0,,,
1.0,2.0,,,
0.999969250880386,1.9998264471039011,,,
1.0,2.0,,,
1.0,2.0,,,
1.0,2.0,,,
0.05468548958461574,0.10372028809415805,0.22619724004692762,0.15777823975413086,0.3362143191992036
0.12870282745927164,0.18422588991355965,0.23962470167200461,0.2988002716494828,0.38236309211643826
0.17302920428868704,0.24658342784159776,0.31429175194397285,0.40860968165994255,0.5798771250758589
0.05080780982105415,0.15546599095621622,0.2536458092728718,0.3951405955591358,0.5910375272720843
0.7147502191192195,0.49299699871847125,0.6165419775636561,0.8125093231194548,0.9053452641917327
0.016479803741206344,0.06771875040085229,0.18890979626346913,0.34212889756372755,0.5707632401681337
1.0,2.0,,,
