0,1,2,3,4
-0.9878048176016091,-0.36331477058168843,0.38817250055373603,1.289693331671443,2.7747764983761187
-1.2781141477251208,-0.6227291502825119,0.06302303831781113,0.850186810597012,1.9895308322776328
-0.6719731127313044,0.05591471199103548,0.7275840172921262,1.8040349858068692,3.204699382819133
-1.7481664109194377,-0.880124266506306,-0.13694496311637674,0.570196876458351,1.2023133118367186
-0.5176720540477685,0.00670159464613806,1.3572195415210195,3.056939070197966,6.227845152985253
-0.7157859001138108,-0.13768355797820367,0.7216264798891147,2.017037847294924,4.133162709849468
-1.1320433049235232,-0.43406724522613727,0.22636171727219806,1.1827408912328248,2.4979246441803635
-1.8671694260913259,-0.9572288781659153,-0.33841514013014806,0.1938319425437569,1.1010483578658539
-3.716430416493858,-2.8270716455946823,-1.9414889130983926,-0.676355804540684,0.3127774199516859
-0.32342530442851053,0.682334107512046,1.696787742486093,2.7069213760246624,3.7182814632066803
-1.2711537664923325,-0.7484912919773299,-0.2308062117801879,0.269403306300678,0.7856199447786596
-0.996437079928075,-0.45813656355825944,0.045582477633453994,0.5075511546445836,1.001961262732541
-0.4339727027195837,0.32802933510506366,0.9125977572066021,1.6361894152841139,2.3035554503265563
-0.22847888398462843,-0.1510088744202235,-0.15102806290020782,-0.15103416542383027,4.37677207871238
-0.6347664285455776,-0.024470021725095104,0.5301758057569607,1.0774446217424174,1.5737924120047773
-0.30697465667427914,0.5570490820855849,1.3638405953426673,2.2602314942485218,3.2567749167775353
2.4176466864463815e-63,1.0,,,
