0,1,2
20.400486083655775,20.400486083655775,20.400486083655775
4.2466090014400955,4.2466090014400955,4.2466090014400955
11.663068930707025,11.663068930707025,11.663068930707025
1.961861904747798,1.961861904747798,1.961861904747798
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.246013639519373,4.246013639519373,4.246013639519373
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
1.9091914476707348,1.9091914476707348,1.9091914476707348
1.6001527481549027,1.6001527481549027,1.6001527481549027
1.6421097605207644,1.6421097605207644,1.6421097605207644
