0,1,2,3,4
27.66418387526298,57.60025502529163,75.70365743343052,,
1.0,2.0,,,
4.831092723341808,13.088939803070781,32.29552122794839,20.156611856139037,
1.493335120991261,1.9553182948795325,,,
1.0,2.0,,,
1.0,2.0,,,
1.0,2.0,,,
1.0,2.0,,,
1.0,2.0,,,
0.9999692405023195,1.999829043483823,,,
1.0,2.0,,,
1.0,2.0,,,
1.0,2.0,,,
0.2427370996164388,0.34506588692956686,0.4405874610125377,0.5411371372692916,0.6923173286941091
0.15719159132227303,0.23285230091878983,0.3204649608507796,0.41912347500347086,0.5339987679689255
0.27317197914660274,0.362049729516108,0.45004992671157407,0.551692704382158,0.6598592771681295
0.2675407393623894,0.3661284240975488,0.4653438638357678,0.5649347193992796,0.7016980992246596
1.0,2.0,,,
