0,1,2
17.59840270639977,17.59840270639977,17.59840270639977
4.847942848801253,4.847942848801253,4.847942848801253
4.258000308533557,4.258000308533557,4.258000308533557
1.2739827004320288,1.2739827004320288,1.2739827004320288
4.373673279164424,4.373673279164424,4.373673279164424
1.2739827004320285,1.2739827004320285,1.2739827004320285
4.28904483996461,4.28904483996461,4.28904483996461
4.250502558232295,4.250502558232295,4.250502558232295
4.2466090014400955,4.2466090014400955,4.2466090014400955
3.149393667060677,3.149393667060677,3.149393667060677
2.771443828069895,2.771443828069895,2.771443828069895
2.490902843235086,2.490902843235086,2.490902843235086
2.5537415364778533,2.5537415364778533,2.5537415364778533
2.766309702424473,2.766309702424473,2.766309702424473
2.7021199075908124,2.7021199075908124,2.7021199075908124
2.3544642247936274,2.3544642247936274,2.3544642247936274
4.1784271789980805,4.1784271789980805,4.1784271789980805
3.3437179817614022,3.3437179817614022,3.3437179817614022
