,0
0,142.26370135300246
1,56.56805427146437
2,51.10715651882014
3,27.46904017123055
4,49.58779883073952
5,24.992445267211497
6,26.739537249181296
7,46.41711755639309
8,25.54293532867652
9,18.403638339986863
10,16.488999264744354
11,30.018344969090546
12,56.00402443456119
13,16.021905185352388
14,27.47456570497341
15,36.03898048305884
16,1.0
