0,1,2
47.82906341766062,47.82906341766062,47.82906341766062
15.254071420192204,15.254071420192204,15.254071420192204
18.90149941401927,18.90149941401927,18.90149941401927
6.471795759717164,6.471795759717164,6.471795759717164
8.019372129620752,8.019372129620752,8.019372129620752
5.731093004309817,5.731093004309817,5.731093004309817
4.7765115451561115,4.7765115451561115,4.7765115451561115
11.967159436861166,11.967159436861166,11.967159436861166
4.502748922960649,4.502748922960649,4.502748922960649
4.414696359323574,4.414696359323574,4.414696359323574
5.185182951152124,5.185182951152124,5.185182951152124
4.285910942430359,4.285910942430359,4.285910942430359
40.317047398438184,40.317047398438184,40.317047398438184
6.1802390402063585,6.1802390402063585,6.1802390402063585
3.498835960845538,3.498835960845538,3.498835960845538
