0,1,2
20.620196143489117,20.620196143489117,20.620196143489117
4.2466090014400955,4.2466090014400955,4.2466090014400955
11.722364305919418,11.722364305919418,11.722364305919418
1.957479229183803,1.957479229183803,1.957479229183803
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.245469260062213,4.245469260062213,4.245469260062213
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
8.030128260358362,8.030128260358362,8.030128260358362
2.9070577584485506,2.9070577584485506,2.9070577584485506
1.0481609490227772,1.0481609490227772,1.0481609490227772
4.395485497320381,4.395485497320381,4.395485497320381
3.2558207474052447,3.2558207474052447,3.2558207474052447
3.192724950360453,3.192724950360453,3.192724950360453
2.3223116695701114,2.3223116695701114,2.3223116695701114
1.9366335929600977,1.9366335929600977,1.9366335929600977
2.6351647326112233,2.6351647326112233,2.6351647326112233
