,0
0,-2.504954824034601
1,-4.716596326140156
2,-0.324207369236792
3,-1.2718638262538131
4,-0.9972986198194635
5,-0.4340817601574058
6,-0.5024771163777038
7,-0.2284788839847914
8,-0.635273447495998
9,-5.749907302287627
10,-0.0720482679225632
11,-0.3069987526146689
12,-0.3729284519208756
13,0.0
