,0
0,1.1085595375339508
1,0.4113886278492482
2,3.721482748143844
3,0.7862476936272578
4,1.002708697402013
5,2.303713474708962
6,1.9901403813349312
7,4.376772078712379
8,1.5741252903637204
9,5.3810646916440055
10,13.879584184796643
11,3.2573422252798387
12,2.681479503237716
13,1.0
