Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature
5.424121641734491,1.4329229384048108,0.5401060531100247,0.11831903589811796,0.8211303762361791,0.01406114159921485,4041.074074074074,58075884.72599451,7620.7535536844725,8625.900787636509
6.066718013458104,1.4543850243438035,0.5516249408434137,0.12033668198944598,0.801064919916982,0.01454516125195208,4762.916666666667,84233711.64737654,9177.892549347946,10340.168606990297
2.0544700561833937,0.9675271273883213,0.6083938707118908,0.1264013626821292,0.9380282678265206,0.016006314194774905,2402.3611111111113,24161791.590277776,4915.46453453565,5471.117847246282
2.8326042916636247,1.0512470171923325,0.6081191553976782,0.15194508196445178,0.8483602490636166,0.02318775746092989,2252.293209876543,33044291.235015623,5748.416411066236,6173.906051947309
5.634726839097168,1.5889210391016804,0.4928867746040225,0.1198230884035604,0.7637231924898371,0.014419433490711791,4416.70987654321,71638818.95440863,8463.971819093482,9547.049025115717
7.0354479189010135,1.8453888908317988,0.4398266280902677,0.09603151377779595,0.8084205983303459,0.00923386672097453,14604.050925925925,424822930.6162337,20611.233117313328,20719.992799680873
2.13778198214397,0.9196466346175046,0.6367636739815263,0.14846319845290393,0.9019062914429223,0.022151002658708435,1917.70987654321,22720995.283112332,4766.654516861101,5137.957420386403
8.898394606606763,1.9092709495793603,0.46351387825999707,0.10998509455578909,0.6460261775768439,0.012113437001460881,679.6157407407408,1351147.5791966736,1162.3887384161435,1346.4862176269237
4.225676706515157,1.330658037854881,0.5404921042545866,0.1146489873387384,0.8557422573154296,0.013202758411064537,3301.4598765432097,35731253.30548888,5977.562488631037,6828.681470233736
3.1634587574801443,1.249245900825983,0.5418939015658158,0.1191531240817374,0.884318119956056,0.014273701631207395,4839.907407407408,84919432.11179698,9215.174014189693,10408.848919264516
2.8797007216465933,1.1899062509221587,0.5536306561752656,0.11668885304868994,0.908480611413695,0.013683275044894205,18439.376543209877,1167471577.8258078,34168.28321449305,21760.252223533396
11.00850663634953,2.5094289324684635,0.3403831002789742,0.0835856741172516,0.6528480108667476,0.007001062369212032,1183.5509259259259,1777155.8029621055,1333.100072373453,1782.6801724432294
6.0944402611354205,1.7935838602751755,0.436916798284786,0.09841276861869434,0.7922780113488435,0.009702455980944713,4588.180555555556,45130290.41801698,6717.908187673971,8135.213041364993
1.8815630972403221,0.8542058150804192,0.6520284491718874,0.146102703149727,0.9247657741142481,0.021402506666894652,2769.3904320987654,45519837.75342698,6746.839093488667,7293.103668454683
6.873283061062878,1.8435383571516128,0.442664204351225,0.09666604763449399,0.7843047932397182,0.009380462260688695,247.625,125125.98591820987,353.7315167160114,431.79176294043623
5.7556538160529715,1.750156543723289,0.4388066039922729,0.10129718949792402,0.7829366576501688,0.010296324509008591,170.8101851851852,68202.15378515089,261.15542074625006,312.05492008322534
14.433608615076734,2.6010344687442624,0.3851003546524916,0.10132178475572617,0.6024133291871148,0.010338505904952118,1732.6404320987654,7055719.319784999,2656.260401350929,3171.3975131995667
11.408655659564813,2.1276412049907023,0.46248247124973824,0.12435923387261147,0.7092765766415604,0.015531095517495899,576.6666666666666,1341322.8070987656,1158.1549149827779,1293.780217634823
10.45164586022872,2.051226212105314,0.4652107774573422,0.11833230201990343,0.7328668623157047,0.014059556185408887,877.6404320987655,2739274.5682417885,1655.0753965429456,1873.3732399861742
6.869536142240984,1.7089476513113762,0.494065997966531,0.10986281174415222,0.7993975013895281,0.012118455062388263,1732.6404320987654,8787029.139229441,2964.292350499431,3433.5218080234818
8.426885539716805,1.903335070703974,0.46891895249694715,0.10632967797173529,0.7602439834281932,0.011376561828100292,1732.6404320987654,8065478.466389935,2839.9786031570616,3326.7884413249567
8.507849660898668,1.8653067096332259,0.4837400675478392,0.10844840337970493,0.7766015918248452,0.011821568633492966,914.2222222222222,2366234.2361111105,1538.2568823545405,1789.4235126755348
2.8239529218546893,1.1865778254809314,0.5525394182808298,0.118491267466426,0.9058732348011385,0.01410847310976628,9186.689814814816,301418583.48557526,17361.41075735423,16726.18539982506
4.08652414392708,1.5204528482757507,0.46569179885590867,0.10762551026084337,0.8441823707912236,0.011596462002375072,1693.5501543209878,7909095.8014968885,2812.3114695027803,3282.865810035118
4.264178637209671,1.5535434666951276,0.4596144441106671,0.10890096170958505,0.825350667856376,0.011872869881566814,1003.6574074074074,2868129.7375685875,1693.555354149544,1968.618279152245
3.3504544024568963,1.3006933901099076,0.5225703533224509,0.1156915908761444,0.8843780322218346,0.013408215435065481,2053.8510802469136,14108899.456989573,3756.181499473844,4281.028348051551
12.587669240779505,2.409986669479758,0.399030676589322,0.09033348414377212,0.6616980675047077,0.008202390684781596,1415.6404320987654,3322936.156204751,1822.8922503002616,2308.023827692758
6.947222082468952,1.823390148670784,0.4485568049619884,0.11314849048145903,0.6657209464555903,0.012837631224398688,256.44444444444446,207871.1682098766,455.9289069689227,523.1012533881909
4.1461543036504045,1.3859496804268225,0.5205491420881982,0.11012348727155472,0.8614917617169764,0.01216578375008779,411.75154320987656,498935.05092354433,706.3533470746382,817.602827942308
2.880963206790098,1.2145358524461107,0.5403548027728377,0.1252017103353167,0.8806458218139733,0.015715251750072944,1030.2307098765432,4343803.3441494955,2084.1792975052545,2324.9040108620015
3.282765854440855,1.2421829559561695,0.5441967559951604,0.12731104419933098,0.8673452364340323,0.016255995564789318,2938.542438271605,36849863.837705165,6070.408869071766,6744.249068593805
5.279412399072368,1.5333830518435485,0.49966381857121756,0.11533529616735391,0.8103064339123812,0.013338684886863196,1208.5270061728395,4852554.673653382,2202.851486971689,2512.586754383313
4.933778357869585,1.5984281118108805,0.46268570020031397,0.1187434187985551,0.7552108012190786,0.014139187878585303,536.0501543209876,1029355.0183178775,1014.5713470810604,1147.4775754956747
10.011065771332945,2.219273612269349,0.3904926541088377,0.09582345476907328,0.6466450496004033,0.009197908613001609,3456.4598765432097,23659118.549316034,4864.063995191267,5967.0958956153145
5.613840751312672,1.6835785320777685,0.4544133176301843,0.1070203491585886,0.7885196279542191,0.0114950891378045,607.758487654321,1006689.6816409227,1003.3392654735101,1173.055864380205
4.664935059760955,1.5954134661354573,0.4593905133079137,0.100476975087578,0.864639399048013,0.010127688889966829,193.28703703703704,85286.21390603566,292.03803503317107,350.2086415161576
24.459887552610702,3.440548142324576,0.33329860773773584,0.0990663911998112,0.5352914628419955,0.009936799780720868,459.26774691358025,468479.3102560348,684.4554844955476,824.2609863454118
3.163866378411221,1.1833294567087864,0.5651050927877452,0.1186402801798516,0.8984020875133115,0.01412938237027853,5098.356481481482,93012207.14143947,9644.28365102559,10908.96172665867
3.5682927470384316,1.255283795974433,0.5511804947834545,0.11690162661964748,0.8902154774539145,0.013717525833864323,2579.793209876543,22927827.863102037,4788.301145824272,5439.040436403021
1.1555029924235503,0.7331850888093072,0.6728547534620031,0.18665845446685564,0.9130712835733434,0.03484955464651693,836.7396193771626,6351652.415765946,2520.2484829409077,2655.5198373202534
3.453849615681156,1.2515482622835397,0.5391374300481616,0.1536537462525452,0.7387134791510931,0.023667475191722902,1509.1064814814815,15188793.170760458,3897.280227384279,4179.257774199849
2.936652213317385,1.1823385248186677,0.5559173299958599,0.1248895246600854,0.8905805193595089,0.015633794820350523,1774.5154320987654,12803377.834638394,3578.1807996017187,3994.0309029093733
5.238327098133983,1.6406606284340797,0.46230303151803764,0.10829561129672581,0.7863660798075663,0.011810694839087633,477.3009259259259,644274.1594435871,802.6669044152668,933.8577693274996
7.724400030134427,2.030303084819641,0.39958727272915223,0.09395332251554236,0.728335490063692,0.00886893054912692,320.50925925925924,192580.92738340193,438.84043499135527,543.4216711305513
4.747244127284002,1.6017919458658252,0.4568921268267865,0.10882351831717013,0.803840233090841,0.011864374991869946,503.12885802469134,720133.9440437575,848.6070610381212,986.5457880002264
2.1973916097588404,1.0424892760678217,0.5817307405934252,0.12786848789182015,0.9153000552596166,0.01638333432091608,11523.425925925925,572114203.9605623,23918.90892077986,17527.732083581926
2.471705661503274,0.9336962907727995,0.6408303082544201,0.1428338888851079,0.9047456286893201,0.020456024908714107,5879.907407407408,194586852.73525378,13949.439154864032,12762.437241717016
7.787135191950865,2.002146720075542,0.4075817320210303,0.10034512937745367,0.7167731210978345,0.0100795894914344,6042.902777777777,82743436.67110339,9096.341938994125,10920.627759097815
1.8506988131781066,0.8849315607444435,0.639732550725597,0.16491524604558877,0.8935074157880235,0.027292924902572093,2448.874228395062,47040811.00964446,6858.630403341797,7282.705266323907
4.77883783830136,1.5782643664530578,0.46846087412462256,0.11295474078871012,0.7696275605435329,0.012787329184976198,438.0871913580247,603413.3249593955,776.7968363474425,891.8148418765849
16.511678634977123,2.9384031610864985,0.33198414427199324,0.0789483808478523,0.5883366868159019,0.006272939229403369,242.40740740740742,60684.95747599452,246.3431701427797,345.6100528659074
3.77057801183451,1.3715291036628303,0.5078046373105399,0.1103591067711113,0.8771787951397103,0.012204423694605173,8610.293209876543,219034082.71958348,14799.800090527691,16125.478353417713
3.2733442272230495,1.0726005922766566,0.6138214137026838,0.14531084582452203,0.858228532001586,0.021155224919314524,1245.5015432098764,9083067.777775396,3013.812830581122,3261.033865496275
1.8389263697072795,0.8251016527484138,0.6635343901156401,0.14871334076890588,0.9338889194512596,0.022141354530246057,5896.95987654321,214700828.00147653,14652.673066764184,12384.201326815
1.859216115100844,0.823917553781635,0.6636036922690333,0.14419566224843305,0.9310820536563236,0.020823195438009708,5677.2037037037035,185232640.9615912,13610.019873666284,12823.376905090172
8.696906435672384,2.074428483606641,0.40991354778597805,0.09606385327083013,0.6832165606154855,0.00925090021953108,258.22685185185185,133247.04730366942,365.0302005364343,447.1332623737443
2.3053311703514385,0.9938289308626198,0.6083637524908928,0.1533227027097647,0.8847986919989149,0.02356478207790165,1206.5972222222222,9661361.840856481,3108.2731284197794,3334.2523446090377
2.4336431777611107,1.0500459092998018,0.5892124012795228,0.14963500387618273,0.8731545150549719,0.022442859342534687,3100.324074074074,60288087.208247595,7764.540373276939,8360.627761868775
5.459462930873365,1.5325039156143208,0.5040498274479701,0.11158863422917871,0.8126995897564724,0.01249549023662964,1496.1851851851852,6825770.319101509,2612.617522543533,3010.7043075448537
5.022496491049131,1.639370137902999,0.4587199132339773,0.1077967110348266,0.8063708374041242,0.011652686137698478,4409.3287037037035,53967680.422818065,7346.269830520661,8567.955417725016
1.233609398226977,0.7493426589439868,0.6711203413710545,0.16480333391376617,0.9260982859191426,0.027268011020807385,1971.6064814814815,30460987.71088392,5519.147371730884,5860.735434116072
2.6524278818862883,1.1761421322134056,0.5458324726554502,0.12692886682515195,0.8815041359862368,0.016152305931891403,3295.078703703704,45969304.96911436,6780.0667378068165,7538.358483961614
5.492273850463231,1.7147675383449754,0.44421552457576174,0.10238585048953164,0.7974467817802098,0.010535485610784033,141.67592592592592,48487.49528463649,220.1987631314865,261.83881162196894
4.355403984277755,1.4741226016991984,0.4893924781655603,0.11353474093353415,0.821787119589494,0.012916517642927047,4755.251543209876,72026257.5787013,8486.828475861952,9728.241095794308
4.386741684560032,1.2050465718540044,0.615080514764536,0.14515691478953188,0.8506803506253863,0.02115650011859318,11428.203703703704,764704443.8288752,27653.289927762216,15139.044576365617
1.7750760109704748,0.9603953205818399,0.5960233586950874,0.1275259311865999,0.938824855497609,0.016266669518673244,3057.168209876543,39913325.11522395,6317.699353025906,7018.518545868757
4.769588135329226,1.443642798490796,0.5182015814146752,0.11765196524568394,0.8330187014159696,0.013892979973070577,871.0694444444445,2657353.198881173,1630.1390121339875,1848.2735663115257
2.8521375305384176,1.2079450940866603,0.5395121186688029,0.13380914973175906,0.8579944187134084,0.017933977726623303,2529.2515432098767,30777185.83024453,5547.718975420847,6097.073002603304
2.699263074774138,1.159302683739663,0.5535903244244638,0.12837960182804736,0.888867338202495,0.01651598298091592,931.0972222222222,3772960.146412037,1942.410910804415,2154.043217682035
3.2282534490822847,1.292875710403722,0.5191837057773017,0.12929738847785985,0.8220710402148695,0.016740255926283816,1932.33487654321,16520133.600820662,4064.4967217136077,4500.450163697619
4.445838693507419,1.252851531193702,0.5851000249500454,0.14160507380063175,0.8028171320130992,0.020117461880625034,2418.7268518518517,32286287.084340706,5682.102347225075,6175.477849382173
4.527099181816281,1.2679365818615465,0.5828434885912761,0.14364666221919786,0.8028839950029535,0.020702365154734653,1073.471450617284,6578375.068629378,2564.8343160191416,2780.416519861683
4.173823212612083,1.3065258174368926,0.551725888368285,0.12250116926013464,0.8427579471668405,0.015029906242697694,169.36111111111111,111041.18904320987,333.2284337255899,373.7972378175098
5.660486463454606,1.528460592155577,0.5125870011738789,0.12429704842925737,0.7273630745692428,0.015475735970523517,156.59722222222223,98482.47511574076,313.81917582541183,350.72092199276733
3.9512994091188345,1.3553080861022022,0.5280633000716306,0.12306951766546351,0.834751666565364,0.015238912317896555,2117.277777777778,17654683.12037037,4201.747626925059,4705.055611641798
1.0952700616452844,0.6037461114652256,0.7411276418325474,0.18637351556491072,0.9445237179528129,0.034824074032950084,21842.376543209877,4906114554.1560545,70043.66177004208,17590.976295074954
4.210956978400615,1.2757065094703461,0.5734004805288672,0.12688162183827484,0.8416766552952528,0.016177999460967804,7992.856481481482,271010947.6182913,16462.410140021762,15127.727097683091
3.403931692192262,1.3583778657508248,0.5013634701935633,0.12407343875372659,0.8268614166939786,0.015439577973672647,1559.1520061728395,9731534.306369431,3119.5407204217468,3487.476062243614
8.559574356472847,2.0182231078988826,0.4272512010732432,0.09940422621894947,0.7067882091169224,0.009921346651931765,1668.4953703703704,6166437.756151405,2483.2313134606297,2991.7076322894195
3.3302398232661066,1.2321907919618722,0.5437100458294974,0.13261130089769163,0.8376581106678448,0.01763497135342996,905.8418209876543,3868764.576059647,1966.9175315858179,2165.482389840628
5.340313945788813,1.6247284609213737,0.46894970164608474,0.11536618437400892,0.7627729262124316,0.01334204681163348,343.79243827160496,392878.13052923995,626.7999126748822,714.892559159749
6.232985900359122,1.815652000978846,0.43170670217323415,0.09733418623811847,0.7841933316255844,0.009506644452399206,2056.3703703703704,8798106.120541837,2966.160164344103,3609.2610352645615
2.1809158324311135,1.0470081821079318,0.5804867150519774,0.1356753136775779,0.8948087867489745,0.01846069444093958,8849.060185185184,390091254.0226124,19750.727936524578,15589.865229136984
5.411185709737396,1.489445677883247,0.525850596587079,0.11196444385132955,0.8433791491705745,0.012603743579461386,1145.6342592592594,4048388.5853695134,2012.0607807343974,2315.3544958295315
7.905198189061718,1.8872044880332828,0.4503183855252909,0.10272584365909945,0.7152312133592134,0.01061107831882157,547.6898148148148,731619.3466863853,855.3475005437178,1015.6689814788436
4.155751458652208,1.4752229236740102,0.48389413354105104,0.11545705143802563,0.8377099884635291,0.013347113052378488,2380.6265432098767,18842897.238616444,4340.840614283879,4950.785793876751
1.7340803801315272,0.8414425213519469,0.6576683293744057,0.1563997924077759,0.9327708523228612,0.024579591420625498,2036.2654320987654,28880111.6795458,5374.021927713526,5746.867719854545
2.6426565655380214,1.1475342675727025,0.5596803152924672,0.11807122853618318,0.9170928237216854,0.013970421289186017,2670.8796296296296,25159214.20618999,5015.89615185462,5682.676499868745
5.852724525178903,1.8192584697359024,0.4217018726390915,0.10728684795103463,0.7442134297516079,0.01152703305653604,937.8904320987655,2406048.5142294425,1551.1442596449378,1812.646401494746
8.346915534887955,1.9204685141159945,0.4500036062660041,0.098478060565886,0.7627326845324408,0.00973776247177519,1108.33487654321,2648081.9372404166,1627.292824675515,1968.8799190916823
5.788055350016435,1.5542915426803592,0.510129025012363,0.10857992179015905,0.8432686524023763,0.011854758595999233,2348.2098765432097,15668185.80626048,3958.3059263099512,4602.420605567852
2.5334818827239483,1.1038471480902214,0.5707121798752068,0.14531398854562105,0.8603050937235889,0.02116291548791542,1707.295524691358,17074191.718992315,4132.092898156128,4470.9115097062095
5.544543856731784,1.7422635457562115,0.4325401105854376,0.10588272237715318,0.7526636679983496,0.011247019768149718,1046.3425925925926,2895534.2067043893,1701.6269293544897,1997.5903052872925
7.178359947483151,1.9282015509937596,0.41965593892643716,0.09914582093491481,0.7304604283607726,0.009843550773977758,3631.7353395061727,28878775.01251656,5373.897562525412,6486.006212511253
8.762986655004411,2.037112944735734,0.4258349122066172,0.10623423725277445,0.6648069081630226,0.011327552598948016,927.7098765432099,2298646.6087296144,1516.1288232632523,1777.439794695008
6.65070436412969,1.7120056289212129,0.47828315872592325,0.10265911550502464,0.7950654056871257,0.01059879898096109,2636.537037037037,16922541.529492456,4113.701682121889,4886.089343960105
3.3876976703623676,1.2893393577113723,0.531945700796101,0.11493961556559625,0.882913014927199,0.013275271088555581,1835.8842592592594,11129000.318394205,3336.0156352142903,3807.817134762399
14.390370327117193,2.6863684008943634,0.35650627351032077,0.08284284139755739,0.5914657617588671,0.006900368264972998,1303.008487654321,2098743.261502034,1448.703993748217,1948.4800179630363
3.3605000888820546,1.074083033529629,0.6248766725868428,0.1451996210249487,0.8645701694643575,0.02114701702440413,4041.074074074074,95569543.40500686,9775.967645456221,9240.545399200815
2.5964845313608045,0.955238491008453,0.6476746145783459,0.14676999112688607,0.8996242935347276,0.02161259986271109,3739.661265432099,83955078.67306753,9162.700402887105,9202.394968268107
3.9300830103896316,1.1988000388865816,0.5969387438506721,0.13196321688339513,0.8669456366052081,0.017477997706600853,14563.796296296296,989080664.9847393,31449.652859526752,18063.335297316262
4.421807993936334,1.3696101169656496,0.5333327838898471,0.12395635787373022,0.8296893565762944,0.015396197076681144,1709.5925925925926,11658509.7244513,3414.4559924607756,3818.535918005586
8.895021293181408,2.195931661877237,0.3792378969863209,0.0878434375585658,0.7404065323987106,0.007742543580004618,1261.236111111111,2400438.6911651236,1549.33491897818,1997.7875810845862
3.6439204964431378,1.3913900898819642,0.49889834104056113,0.12334260270567304,0.8096394009946712,0.015262231514531342,1099.1057098765432,4766779.594535299,2183.295581119354,2444.3430520322877
2.6886270021888015,1.1157861491414647,0.5760511991739545,0.14836792341994065,0.8289840491283927,0.022108411543510967,1449.2824074074074,12948024.162530005,3598.336304812268,3879.232354339015
11.543397639808392,2.2764073355775443,0.4038012676135668,0.10011577856481271,0.6037920218382398,0.010043159955461723,2254.929783950617,11462457.079174643,3385.625064766423,4067.82071995832
6.669110130482236,1.8358339323537622,0.4362977477008395,0.09494215862649429,0.7947977440650758,0.00905229761356665,151.08487654320987,44157.54835152797,210.13697521266448,258.81303729063757
14.941720011543392,2.6897041139309037,0.36368349225899305,0.08062487534117234,0.6170816667970388,0.0065220327167917515,215.5185185185185,51745.75428669411,227.47693132863847,313.3591966276259
2.0062270131956152,1.0195159107833875,0.5829928541175958,0.14643047545732554,0.9096330319710317,0.02149775366315262,638.2631172839506,2430766.67845448,1559.0916196473124,1684.6799355781222
2.24513638006077,1.0802795899373137,0.5649663077754666,0.12875320103590218,0.9024772582210496,0.01658820239700331,625.6944444444445,1712852.1875,1308.7597898392203,1450.6363173823554
3.662699440352118,1.4290544768724762,0.483907877751557,0.10930905000562623,0.8691443427997108,0.011957995344628033,477.3009259259259,654952.3677769204,809.2912749912236,939.5576308383997
3.8707335586604836,1.461518402830754,0.47955145151631406,0.10697698646183876,0.8658922009356564,0.011454367890742962,1143.7538580246915,3547202.065185733,1883.4017269785363,2203.4915368414963
3.4442593747994312,1.3828482988308064,0.4930859719181526,0.11112795674419497,0.8726753616778675,0.012360428518880851,1104.638888888889,3666979.2415123456,1914.9358322179742,2210.702674797772
6.056424350239319,1.7462618225917768,0.4518177436187757,0.10581417863450841,0.760084043702085,0.011246319256119394,467.6404320987654,578440.1099084553,760.552503058438,892.8200734985606
3.7774857326904208,1.4514538241107018,0.4794570747912089,0.1091683831897001,0.8561124885896828,0.011932004634737956,1663.95987654321,7936199.82863702,2817.126164841933,3271.8438684299585
5.333524439614118,1.7458424108356199,0.42687167459098757,0.1067132724732803,0.7598008257746056,0.011412475197957664,2630.8348765432097,18673729.41100585,4321.311075473027,5059.152256914391
3.1559256936466653,1.2426402420723015,0.5393410015706037,0.1156093887936413,0.8937219667753851,0.013393625272026265,3921.8904320987654,51371304.847562775,7167.377822297551,8170.22211503155
9.171915274369695,2.1549479512188094,0.39575671826777653,0.09356306751413045,0.6953662154176554,0.008769285948000664,1686.6990740740741,5239124.279813957,2288.913340389705,2843.251316063407
10.012807700226395,2.229858758914152,0.3973170066124,0.097729076426255,0.7042097066345308,0.009588496737474054,6402.222222222223,86358960.89969136,9292.95221658281,10366.450811659482
4.378437929444941,1.4373315359180179,0.5068079214123687,0.13740792999098345,0.7427045221101843,0.018925157822601093,3436.8904320987654,60622897.023488715,7786.070705014739,8510.88202630848
3.1481879624402267,1.2829780585395223,0.523375281465176,0.11171123550243706,0.9019363848107955,0.012516441502241488,2380.6265432098767,17318555.578122616,4161.556869504803,4794.365267306824
5.927723618149648,1.5262266114170837,0.5244247944645156,0.11606631725240654,0.8212017220264871,0.01353640565035661,555.5185185185185,1045289.495027435,1022.3940018541947,1163.567926441961
2.0161318617804005,0.9835943577034216,0.6027689972759758,0.13891546531954663,0.9024573787172859,0.01939784032945914,989.6265432098766,5177307.345097927,2275.3697161336063,2481.2633959584896
5.995286085145854,1.7444506935241808,0.44755939472034456,0.1013027375904398,0.7785143528004643,0.010303742961507984,2332.0848765432097,12720014.1687219,3566.5128863810237,4261.294878334924
10.55124565770287,2.3931520560236312,0.3605878113446784,0.0854023928756544,0.6902316059621527,0.007324265698890482,223.75154320987653,68785.80400996418,262.2704787237103,344.74709150153166
5.483272652261885,1.6551859794221813,0.4621280865350966,0.10267278574045707,0.8197980672473304,0.010572433835987972,355.2175925925926,306172.27055469825,553.3283569045583,657.5346444423863
3.7921193422297974,1.3802483266928527,0.5144823777498116,0.1156048723414927,0.854907897763388,0.01343805611269394,4901.944444444444,80603832.95987654,8977.963742401533,10229.02205962507
5.513384255098872,1.7726136810374553,0.42691903579449436,0.10463346634159253,0.7689390564992465,0.01096071978001584,5585.486111111111,79599290.31153549,8921.84343684283,10526.012797301293
3.0795067374939182,1.2650809285779148,0.526185714409887,0.12827577308541338,0.8387744896484457,0.016484462312014236,5879.907407407408,150092880.99914265,12251.239978024374,12965.188091280586
11.093295657865152,2.1905288341747786,0.43024561954746193,0.0957487521043577,0.6873999081474715,0.009229859309968244,489.5154320987654,477165.8485272825,690.7719222198326,846.6352265232787
7.10834288809634,1.958963923752453,0.4066863499407256,0.09573875426155021,0.7555740617876898,0.009184751197502592,153.8287037037037,46783.901213134435,216.29586499314877,265.41886009908245
4.6746488817331215,1.5954040169564199,0.45938599588955586,0.10472339258641211,0.8395337751909158,0.010991071127541267,2484.7453703703704,15814337.260781035,3976.7244386279817,4689.168030296849
4.546760163532049,1.580217610767474,0.4611027657173318,0.10449758178304766,0.8443336080040756,0.010942146183183173,5266.324074074074,70597066.66812414,8402.20605960864,9916.21076426355
4.057163286357584,1.4889306147323222,0.4766698750737488,0.11583951504394385,0.8062138902897911,0.013460294944381385,2194.662037037037,16191590.368805727,4023.877529051515,4583.462863994568
2.4347304067856896,1.0507731503250477,0.5935930827515576,0.12494832917449246,0.9169290820355114,0.015678848147961083,4237.64737654321,73276333.97982337,8560.159693593536,9551.648510479587
3.5556272756992255,1.2270824047676832,0.5635776030529045,0.11750788746423066,0.9043963438945614,0.013844591423937576,3811.347222222222,50639486.10474537,7116.142642242732,8072.537008468058
7.174275011614705,1.6763566585869272,0.5090482239969846,0.11027714788618875,0.7620291027400062,0.012239905746511712,2197.2646604938273,14321671.79183754,3784.398471598563,4376.030596338717
0.8146691928685885,0.5088954942478217,0.7713970872669877,0.21090066430271998,0.9471580082683918,0.04462085670364186,3492.480709876543,164161250.3653686,12812.542697113973,9141.45330708342
2.2329357149959077,0.9641497791742719,0.619390605770124,0.13349975624120106,0.9185572735583601,0.017865881894319903,1158.8341049382716,6431689.925410927,2536.077665492705,2788.2945339721578
2.5262917790714825,0.8745422356599158,0.6724523793743209,0.16003104133273652,0.8857826651298855,0.02563936676914528,4755.251543209876,165242414.80092356,12854.665098746196,10874.762275959965
2.6727920019483897,1.17481677054579,0.5455667430441431,0.1187873125581169,0.9094989700655631,0.014130274053436837,2887.5694444444443,29838239.283757716,5462.43895011722,6178.696996960355
3.84655559520872,1.4002024455166175,0.5062352217849747,0.11176340680382378,0.858531673888135,0.012550889770655578,9936.212962962964,302780098.2710048,17400.57752693872,17380.675678957326
17.026766954735816,2.4929535742902957,0.4476932711871224,0.10859933188658964,0.5682588176031717,0.011829682128833341,770.832561728395,1683712.8122422025,1297.5795976517982,1509.269906432565
4.659580065042187,1.4180580531908273,0.5198187612132995,0.13149644658663376,0.7891329211384805,0.01740310110851753,1583.3765432098764,11631804.591239903,3410.543151939278,3760.1709893071566
18.47247851274809,3.224172335859162,0.29083115939136306,0.08043796816514558,0.34712665781310825,0.00651179620284647,225.41666666666666,56437.20138888889,237.56515188236025,327.4902670309455
10.971359609550003,2.357061991273029,0.3725180725268976,0.09242541646538333,0.6117663544605796,0.008556674140674451,570.0146604938271,576029.3431492674,758.9659696911762,949.1817825512458
11.572318505012996,2.4412472455565384,0.3605570437429334,0.09525414648172285,0.5465644422286282,0.009082551440037449,276.3904320987654,148456.9694763565,385.3011412860809,474.18207519063685
12.855134216482831,2.5638001348305526,0.35226612518540473,0.0899981104289267,0.5404932061339831,0.008109162234885947,738.7824074074074,888416.3646905007,942.5584144712203,1197.5874958370202
1.4849429329412884,0.7225642031741896,0.6999468965221269,0.18797862873171806,0.8858559480829729,0.0355110930218516,1765.1666666666667,32739956.51080247,5721.8840001176595,5987.968760098334
