,0
0,1.5741252903637206
1,2.303713474708963
2,14.44002779455444
3,2.9537982167452763
4,4.37677207871238
5,0.0045077161071637
6,66.97519461597986
7,0.0176503349506278
8,2.6417286612368733
9,0.003973669051625
10,0.0113496937169648
11,11.56206770504565
12,22.087338730152208
13,0.0067198436256609
14,0.003868068177949
15,21.738745728324137
16,20.3984117710611
17,0.0033551441831849
18,0.7862476936272579
19,0.0066284457508051
20,2.0
