0,1,2,3,4
0.05373520041526715,0.1732057777968907,0.2853747533744568,0.418189393479782,0.6190157751554293
0.07585679119951964,0.27326874748657454,0.44891918933748665,0.5956696061042622,0.7229340233702402
0.346796950772901,0.4587689700330018,0.5734204061423466,0.7137855225710129,0.9016324807187948
0.29314519797664085,0.6056948504780197,0.7224681012814848,0.8157160807144219,0.9089788775320852
0.10254653662580385,0.3551936764937612,0.5824308716269585,0.7944438723262657,0.8829659445242105
0.0013395705338137523,0.20034904547937804,0.406908141596487,0.7691210471336816,0.9733887432671071
0.6459181147702355,0.5312027399039031,0.590175544582217,0.7162639390094164,0.8104083337693083
0.22667506774594143,0.35127332472753187,0.4600716542628545,0.5714608653560196,0.7106035640984756
0.29671617894492724,0.3813351141176813,0.4508285134910443,0.5227827697093334,0.6350614454772154
0.3629831831277072,0.5006731625571159,0.5968948806788651,0.6803235379438465,0.7615489246618047
0.41525450531791563,0.6375797875701873,0.8375987036854681,,
0.22291604003362628,0.3655815121705973,0.5350921405347779,,
7.640384123242371e-64,1.0,,,
