Train Time,Test Time,Total Time,Test Accuracy,Test Precision,Test Recall,Count Train,Count Test,Count List Rank,List Rank Length,Label
2952.502985715866,4461.706647157669,7414.209632873535,[52.31],44.50833333333333,27.226666666666663,"{1: 17, 2: 11, 3: 3, 4: 1, 5: 1}","{1: 17, 2: 12, 3: 2, 4: 1, 5: 1}","{(0.16666666666666666,): 444, (0.16713007528118823,): 2, (0.17286095709698265,): 2, (0.17163932196276988,): 2, (0.1685508705158288,): 2, (0.16849154192873014,): 2, (0.1684830650674701,): 2, (0.16832735237738605,): 2, (0.1682592368879272,): 2, (0.1674710010855249,): 2, (0.18756016046785082,): 2, (0.16674758664993078,): 2, (0.16696194237038925,): 1, (0.16966516191290498,): 1, (0.16674693113002248,): 1, (0.17082440220657316,): 1, (0.17072263643553776,): 1, (0.17064665751580238,): 1, (0.17036555813801332,): 1, (0.17010287925727402,): 1, (0.16973936730422862,): 1, (0.16959293365579559,): 1, (0.16696700916841697,): 1, (0.16920824708846988,): 1, (0.16895233023876624,): 1, (0.16893308172646657,): 1, (0.16873578142605844,): 1, (0.1685958734601268,): 1, (0.16858887663089564,): 1, (0.17205141052422251,): 1, (0.17223283468834927,): 1, (0.172369336936224,): 1, (0.17267654768587673,): 1, (0.18576947621323614,): 1, (0.18274910389490026,): 1, (0.17928411478745576,): 1, (0.17835299768952545,): 1, (0.1779020091442464,): 1, (0.17789081465655207,): 1, (0.17723700071823306,): 1, (0.1772334158152868,): 1, (0.17720357920403706,): 1, (0.17625353251383802,): 1, (0.17554971913674547,): 1, (0.17354440566432972,): 1, (0.17327881757452873,): 1, (0.1667372923646473,): 1, (0.17284357538975945,): 1, (0.16676530099605388,): 1, (0.1667990409851957,): 1, (0.1684455592848298,): 1, (0.1675993352480579,): 1, (0.16690476269770174,): 1, (0.1674507962573273,): 1, (0.16732302345069905,): 1, (0.1673009012143525,): 1, (0.16723143988939135,): 1, (0.1671949903246611,): 1, (0.1671549374680172,): 1, (0.166912310764798,): 1, (0.1670680801722592,): 1, (0.16706513703233877,): 1, (0.16704342538580827,): 1, (0.1670263357490987,): 1, (0.16699662051795097,): 1, (0.16698223369453088,): 1, (0.16698169971304208,): 1, (0.1675500402016498,): 1, (0.16766485286682561,): 1, (0.16681426095329624,): 1, (0.16771886874284492,): 1, (0.1682798674671562,): 1, (0.16685608715507383,): 1, (0.16816963558496376,): 1, (0.16667881381149854,): 1, (0.16811992276130844,): 1, (0.16811639532163003,): 1, (0.16809345869713918,): 1, (0.16808149006292716,): 1, (0.1679676270574921,): 1, (0.1678890394321885,): 1, (0.16788447538776047,): 1, (0.1678542241830891,): 1, (0.1678463446340301,): 1, (0.16779055572609497,): 1, (0.16774308513410488,): 1, (0.16812272888374005,): 1}",541,"[1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 3. 1. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 5. 1. 1. 1. 3. 1. 3. 1. 1. 3. 1. 3. 1. 1. 1. 3. 3. 1. 1. 1. 1. 3. 1. 1.
 1. 1. 1. 1. 3. 1. 1. 5. 1. 1. 1. 1. 5. 3. 1. 1. 3. 1. 3. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 3. 1. 1. 5. 1. 3.
 1. 1. 1. 1. 1. 3. 1. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 3. 3. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 5. 1. 1. 1. 1. 1. 1. 1. 3. 4. 1. 1. 1. 1. 1. 1.
 3. 5. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 5. 1. 3. 5. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 4. 1. 1. 3. 1. 1.
 1. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 4. 1. 1. 4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 3. 3. 1. 1. 3. 1. 1. 3. 1. 1. 4. 5. 1. 1. 1.
 1. 1. 1. 1. 3. 3. 1. 3. 1. 3. 1. 5. 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1.
 3. 4. 1. 1. 1. 1. 1. 5. 1. 1. 1. 3. 1. 1. 1. 1. 3. 5. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 3.
 1. 1. 3. 1. 1. 1. 3. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 3. 1.
 1. 1. 3. 5. 1. 1. 3. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 1. 4. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 4. 3. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 1. 3. 3. 1. 1. 1. 1. 1. 3. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 4. 1. 1. 1. 1. 1. 1. 1. 1. 3. 1. 1. 1. 1. 1. 1.
 3. 1. 1. 1. 1. 1. 3. 3. 1. 1. 1. 3. 1.]"
