0,1,2
4.693598631471846,4.693598631471846,4.693598631471846
2.576626775369819,2.576626775369819,2.576626775369819
3.166523580786875,3.166523580786875,3.166523580786875
1.7971149176324641,1.7971149176324641,1.7971149176324641
4.063439034490826,4.063439034490826,4.063439034490826
5.366706608267821,5.366706608267821,5.366706608267821
3.940498658264149,3.940498658264149,3.940498658264149
4.745567071028864,4.745567071028864,4.745567071028864
3.3011282890669786,3.3011282890669786,3.3011282890669786
5.418577235157724,5.418577235157724,5.418577235157724
4.619749819877216,4.619749819877216,4.619749819877216
4.907611063054004,4.907611063054004,4.907611063054004
4.7150878487288646,4.7150878487288646,4.7150878487288646
4.149896489602207,4.149896489602207,4.149896489602207
