,0
0,0.8759727954472432
1,0.7881953776564516
2,0.7772309726929133
3,0.6059732339079853
4,0.87304149988061
5,0.7524850309751493
6,0.7513908844549053
7,0.7576002669411495
8,0.7384644855573539
9,0.7585788715089408
10,0.7543287473592318
11,0.7329782761870433
12,0.6809253858042222
13,0.7439411838029063
14,0.7351075172264762
15,1.0
