Train Time,Test Time,Total Time,Test Accuracy,Test Precision,Test Recall,Count List Rank,List Rank Length,Label
2.7340848445892334,5.545639276504517,8.27972412109375,[73.6],66.4,61.065,"{(0.5016267428979808,): 5, (0.5149265084466711,): 5, (0.5093157730023652,): 3, (0.5013944038796695,): 3, (0.5055338130373824,): 3, (0.5101351277566698,): 3, (0.5000954799292916,): 3, (0.5205873778570382,): 3, (0.5090030761721377,): 3, (0.5090460184368225,): 3, (0.5221945768429435,): 3, (0.522882229782578,): 2, (0.5154699968083223,): 2, (0.5094158053996047,): 2, (0.5098473581758082,): 2, (0.5252597141267984,): 2, (0.5100181481824428,): 2, (0.524793181683346,): 2, (0.526167108545123,): 2, (0.5255180830331846,): 2, (0.5110380340693611,): 2, (0.5268229534625216,): 2, (0.5080816121924391,): 2, (0.5078538409624488,): 2, (0.5042927895152147,): 2, (0.542322413690085,): 2, (0.5291589459579974,): 2, (0.5047273408189493,): 2, (0.504924973724121,): 2, (0.5370624843944486,): 2, (0.5063914620089552,): 2, (0.5053675954795646,): 2, (0.53316846156748,): 2, (0.511012403666119,): 2, (0.5335244133448813,): 2, (0.5111040615916524,): 2, (0.5160779861242949,): 2, (0.5002378258377211,): 2, (0.5135983832670892,): 2, (0.5178637200909108,): 2, (0.5180487540762249,): 2, (0.5119408625362306,): 2, (0.5171213779948619,): 2, (0.5182487638504469,): 2, (0.5117097444845893,): 2, (0.5164949042058734,): 2, (0.5114434296942185,): 2, (0.5159142308284451,): 2, (0.5185992188802888,): 2, (0.5158019590428551,): 2, (0.5315277730578529,): 1, (0.5326087857158163,): 1, (0.5169946486429916,): 1, (0.5157691652501377,): 1, (0.5169513033851202,): 1, (0.5166006575389326,): 1, (0.5271391451667701,): 1, (0.5278543219537307,): 1, (0.5330947796058827,): 1, (0.5279294493405922,): 1, (0.5281866741557474,): 1, (0.5165485342528975,): 1, (0.5282468117964595,): 1, (0.5164530601928546,): 1, (0.5288671705697837,): 1, (0.5165043046012096,): 1, (0.5303665977924209,): 1, (0.5323220663001206,): 1, (0.530447165125812,): 1, (0.5311082148850083,): 1, (0.5164927508813604,): 1, (0.5170292070972741,): 1, (0.5246261530506376,): 1, (0.5252027588714792,): 1, (0.5171576147752207,): 1, (0.5190497480611344,): 1, (0.5193905267505226,): 1, (0.5194268930231536,): 1, (0.5195066494901666,): 1, (0.5195280848446122,): 1, (0.5199171693036818,): 1, (0.5202324261103823,): 1, (0.5184203950494762,): 1, (0.5183804772138868,): 1, (0.5209103141555602,): 1, (0.5339325530923902,): 1, (0.5214893618951232,): 1, (0.5217563532433269,): 1, (0.5217603297671853,): 1, (0.5218482349735899,): 1, (0.5219716870371119,): 1, (0.522151040007136,): 1, (0.517929862259395,): 1, (0.517786834461388,): 1, (0.5227050240548429,): 1, (0.517542007666861,): 1, (0.5228874922211306,): 1, (0.5228986612217996,): 1, (0.523266467200342,): 1, (0.5235345490879234,): 1, (0.5187297610658884,): 1, (0.5246548887044317,): 1, (0.5213023918753996,): 1, (0.500009943492701,): 1, (0.5342621834342612,): 1, (0.6521890804426445,): 1, (0.6457989596204599,): 1, (0.6374152367455684,): 1, (0.6100149476757968,): 1, (0.6095727443903801,): 1, (0.5983789089872632,): 1, (0.5885540125299445,): 1, (0.5861120820361859,): 1, (0.5861046420890617,): 1, (0.5854257505752819,): 1, (0.5852262504907382,): 1, (0.5849686121618521,): 1, (0.5848526182747621,): 1, (0.5812322979506214,): 1, (0.5806155670692835,): 1, (0.5786598480101417,): 1, (0.5764000136498957,): 1, (0.571231800683495,): 1, (0.5710972605534649,): 1, (0.5702995683944924,): 1, (0.6493052415758457,): 1, (0.6705626394772971,): 1, (0.5699975044193063,): 1, (0.671212565135553,): 1, (0.7673305608248275,): 1, (0.7514111107925315,): 1, (0.7514090051698102,): 1, (0.7510991532080442,): 1, (0.7481904566390681,): 1, (0.7454312536892278,): 1, (0.7181481124259287,): 1, (0.7109204416706335,): 1, (0.7006050691613029,): 1, (0.7004497844603008,): 1, (0.6997469707290737,): 1, (0.6965923469322433,): 1, (0.6960466516877636,): 1, (0.6959853684304722,): 1, (0.692889727683353,): 1, (0.6869235423554179,): 1, (0.680139737114685,): 1, (0.6747259057297004,): 1, (0.6731066895700166,): 1, (0.5701139518723399,): 1, (0.5677443641750461,): 1, (0.5346947076932996,): 1, (0.5503643762013585,): 1, (0.5480699820147763,): 1, (0.5474521543302789,): 1, (0.5471697017888024,): 1, (0.5463026026799537,): 1, (0.5441222850903958,): 1, (0.5437545788438704,): 1, (0.5437140425741294,): 1, (0.5426266901381981,): 1, (0.5425445767430152,): 1, (0.5416534688590807,): 1, (0.5415860101247493,): 1, (0.5392683442734956,): 1, (0.5389789801328199,): 1, (0.5386709222495176,): 1, (0.5367684564320662,): 1, (0.5367063752664735,): 1, (0.5157157752537693,): 1, (0.5354635209973324,): 1, (0.5353648680725617,): 1, (0.5489969645256153,): 1, (0.5513105265601298,): 1, (0.5672204944319158,): 1, (0.5530937895044756,): 1, (0.5671859279920972,): 1, (0.5670158962133031,): 1, (0.5669573427293405,): 1, (0.5668843417551199,): 1, (0.5666038723461359,): 1, (0.5664082775952772,): 1, (0.566375640824563,): 1, (0.5656117899665484,): 1, (0.564994801175506,): 1, (0.5624495127873521,): 1, (0.5622528466646558,): 1, (0.5619940760280778,): 1, (0.5600775839524045,): 1, (0.5574683196167158,): 1, (0.5556339484283884,): 1, (0.5543301069501984,): 1, (0.5538719170482757,): 1, (0.5536381184785585,): 1, (0.5531199801691675,): 1, (0.5354915175469267,): 1, (0.5134422015142877,): 1, (0.5155826291331859,): 1, (0.5026843051269109,): 1, (0.5026008132409517,): 1, (0.5025894588403589,): 1, (0.5024590014799126,): 1, (0.5023920930029527,): 1, (0.5023793142897208,): 1, (0.5023657194256974,): 1, (0.5023534503446556,): 1, (0.5022568113382798,): 1, (0.5021974261487157,): 1, (0.5021607900457908,): 1, (0.5021179932435612,): 1, (0.5019204203288569,): 1, (0.5018963664459648,): 1, (0.5018958841989356,): 1, (0.5018092103435275,): 1, (0.5018045422070839,): 1, (0.5015784921635135,): 1, (0.5026294441786212,): 1, (0.5027196928435086,): 1, (0.5015657080572427,): 1, (0.5028841029986464,): 1, (0.5046262505790543,): 1, (0.5045803460903542,): 1, (0.5044441386959766,): 1, (0.5044325604343644,): 1, (0.5044309022370697,): 1, (0.5038001948737194,): 1, (0.5037524990531009,): 1, (0.5036515168185861,): 1, (0.5035350093881651,): 1, (0.5035093359937385,): 1, (0.5034881296872025,): 1, (0.5034323219293102,): 1, (0.5031777682247547,): 1, (0.5030612122547968,): 1, (0.5030498118218935,): 1, (0.502998100555213,): 1, (0.5029620501053086,): 1, (0.5015659111160271,): 1, (0.5015562611644541,): 1, (0.5047140299447977,): 1, (0.5003875310947647,): 1, (0.5002918016718335,): 1, (0.500264901104065,): 1, (0.5002541969357139,): 1, (0.5002454829772738,): 1, (0.5001671737165314,): 1, (0.5001604762231459,): 1, (0.5001593722295502,): 1, (0.500157374883697,): 1, (0.50015288661359,): 1, (0.5001486729340915,): 1, (0.5001209881283238,): 1, (0.5001051890954448,): 1, (0.5000736248017311,): 1, (0.5000712818486257,): 1, (0.5000705906871106,): 1, (0.5000592945843376,): 1, (0.5000312408612246,): 1, (0.5003818505451365,): 1, (0.5004466130615463,): 1, (0.5015537193997621,): 1, (0.500446629573211,): 1, (0.5015387243290721,): 1, (0.5013834571136503,): 1, (0.5013378533283231,): 1, (0.5012960623597621,): 1, (0.5012938791979539,): 1, (0.5011963569392328,): 1, (0.501179348084866,): 1, (0.5010845561251812,): 1, (0.5010588795541746,): 1, (0.5010167291435542,): 1, (0.5009448185755027,): 1, (0.5008719090972281,): 1, (0.5008341253916402,): 1, (0.5008028356334806,): 1, (0.5006377794704938,): 1, (0.5005946408751982,): 1, (0.5005188028456901,): 1, (0.5047011158237928,): 1, (0.5047502576533216,): 1, (0.5153794440023896,): 1, (0.5118401573673931,): 1, (0.5114567346546937,): 1, (0.5111855363206265,): 1, (0.5109191094336587,): 1, (0.5108728397431257,): 1, (0.5107630121725978,): 1, (0.5105117538325009,): 1, (0.510416316346314,): 1, (0.5104010635289176,): 1, (0.5103786603198223,): 1, (0.5101001658896727,): 1, (0.5099847759288226,): 1, (0.5099561052516575,): 1, (0.5098442264270412,): 1, (0.5098418787815011,): 1, (0.5098019186877406,): 1, (0.5096638147401843,): 1, (0.5095083076228513,): 1, (0.5116114840621985,): 1, (0.5120802145515442,): 1, (0.5092890592311536,): 1, (0.5123519855765536,): 1, (0.5152476327444898,): 1, (0.5151920615109639,): 1, (0.5147862991512496,): 1, (0.5145477723436434,): 1, (0.5141909901613795,): 1, (0.5141850687971873,): 1, (0.5140563837215719,): 1, (0.5137484670758714,): 1, (0.5135104613009983,): 1, (0.5000169164835307,): 1, (0.513398737954727,): 1, (0.5132620913298896,): 1, (0.5130425116494245,): 1, (0.5128887213827437,): 1, (0.5128544189258412,): 1, (0.5127143639135682,): 1, (0.5124066054482723,): 1, (0.5094665124602019,): 1, (0.5091970484602597,): 1, (0.5047743789779994,): 1, (0.5065222946663986,): 1, (0.5064379894576074,): 1, (0.5064295601015449,): 1, (0.5062622136456989,): 1, (0.5062521395134569,): 1, (0.5062083290786513,): 1, (0.5061883043518852,): 1, (0.5060296906567927,): 1, (0.5058479682588317,): 1, (0.5058185607177768,): 1, (0.5057902140154198,): 1, (0.5057413906054857,): 1, (0.5055829277525677,): 1, (0.5055776755380639,): 1, (0.5055223506625722,): 1, (0.5053664517097153,): 1, (0.5051191476343594,): 1, (0.5050377601923047,): 1, (0.5064572697810279,): 1, (0.5068622168458837,): 1, (0.508995079313553,): 1, (0.5070070927712657,): 1, (0.5089750388111433,): 1, (0.5089213134997723,): 1, (0.5089155775635616,): 1, (0.5089000058847915,): 1, (0.5088406168579807,): 1, (0.5087925954151038,): 1, (0.5087564243303074,): 1, (0.5087417127792498,): 1, (0.5086011764960994,): 1, (0.5086008258024799,): 1, (0.5084306876698227,): 1, (0.5081925242232946,): 1, (0.5080875537347762,): 1, (0.5075506200364689,): 1, (0.5075202505429474,): 1, (0.5074041105243529,): 1, (0.5070918345698103,): 1, (0.7737093133028984,): 1}",428,"[2. 1. 2. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 2. 1.
 1. 1. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 2. 1. 1. 1. 2. 1.
 1. 1. 2. 1. 1. 2. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1.
 1. 1. 2. 1. 2. 1. 2. 1. 1. 1. 1. 1. 1. 2. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 2.
 1. 1. 1. 2. 1. 2. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1.
 1. 2. 1. 1. 2. 2. 1. 1. 1. 2. 1. 1. 1. 2. 2. 2. 2. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 2. 2. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 1. 1. 2. 1. 1. 2. 2. 1. 2.
 1. 2. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 2. 1. 1. 2.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 2.
 1. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 2. 1. 2. 1. 1. 1. 1. 2. 1. 1. 1. 2. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 2. 1. 1. 2. 1. 2. 2. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 2. 1. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 2. 1. 1. 1.
 2. 1. 1. 2. 1. 2. 1. 2. 2. 1. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 2. 2. 1. 1. 1. 1. 1. 1. 1. 2.]"
