0,1,2,3,4,5
0.05220868439789053,0.9996459000483627,,,,
0.10012062940976145,0.9973256820541251,,,,
1.3334880879265676,2.975533336015336,11.94124208056671,,,
1.3110078393024256,2.908129376111281,11.764001286373103,,,
33.99230868377314,56.53668596742692,75.55838702334157,,,
0.16883069234320075,0.9839057262730746,,,,
0.11558859004317057,0.8941017449644187,,,,
0.17414432242282812,0.9632502803652541,,,,
0.05220664539631568,0.8316973403075509,,,,
0.013946659919193248,0.8401356021400525,,,,
0.02612505810681852,0.8252826780355179,,,,
2.0684794492884606,2.9627273177261646,4.065575008262293,,,
1.459627470003432,7.190669405232219,11.16192219074684,,,
10.096007714325753,20.745587164350802,79.15858742034472,,,
4.732477035567274,9.139918380958177,18.404400696094765,,,
0.002490317514281228,1.00499361391947,,,,
3.283342702604132e-24,1.0,3.0,,,
0.0010918793069858823,1.018541940007427,,,,
6.298498475704569e-36,1.0,3.0,,,
0.0010373788941607845,1.0099527019787524,,,,
0.0008217975957159692,1.0016726397474571,,,,
3.3716418003022014e-63,1.0,,,,
0.13506013049848592,0.2963936343401337,0.5793553811310065,1.0022505637355537,1.7651755048202402,
0.11916476415367797,0.21521832171173652,0.34023513830985525,0.5080440072676103,0.7397912575776536,
0.6802566311991805,0.7570186860478793,0.8269078921895439,0.8911249336418688,0.940173525657725,
0.2660072462636592,0.344130220122963,0.42188859996841016,0.5103701631225079,0.64852589572268,
0.7065610028254146,0.8212418228956384,0.8860015864752636,0.9350751488694242,0.9736416654181115,
0.08511499756974633,0.14618825066803603,0.2142816202052655,0.30500080638792754,0.4873474955595679,
0.021454472627810143,0.09216983754376773,0.18680800057481708,0.31296000832676674,0.5439387224022996,
0.0036906261431005156,0.25858865606640774,0.4882965627208988,0.14625934337263147,0.05891869509369494,
0.022031737976533506,0.10277232452297799,0.37360435573523937,0.5843473914206349,0.22473570464994133,
0.10859362893625513,0.2799991291689448,0.39645274619221293,0.5176558076245042,0.6672151336530452,
1.0,2.0,3.0,4.0,5.0,6.0
