0,1,2,3,4,5
0.05082877561989261,0.9996637158693601,,,,
0.09801453082097901,0.9974883886753341,,,,
1.0779990734367146,2.650916234280033,3.9859165527341816,6.07609566536525,11.994223337848178,
1.0548428036483217,2.575691562677079,3.989914185946624,6.162585601744827,11.957916974640185,
35.04631565083759,57.49640361093715,76.14718219521025,,,
0.16219141265666073,0.9834051925634529,,,,
0.12048138670014215,0.9076870988352636,,,,
0.16403719239454562,0.9612174568392742,,,,
0.059153004568844474,0.8486207194435345,,,,
0.013817002812086808,0.8448567020118259,,,,
0.025885379555714107,0.8310462479959897,,,,
2.056738435092461,2.957803419542495,4.037738830494343,,,
1.017289843812287,3.3826608525272124,7.305221775655522,10.71358944271121,12.415780891730154,
10.141959933206591,21.672255969207026,80.18358366781756,,,
4.829339799448346,9.229255767553292,19.591806418625012,,,
0.002605989320160934,1.004866228278913,,,,
1.9966397248119333e-24,1.0,3.0000000000000004,,,
0.0014626906236062883,1.023474027863622,,,,
1.3592816552020604e-35,1.0,3.0,,,
0.0012659939791509708,1.0113781440320202,,,,
0.0008158737656096947,1.0016799754498482,,,,
3.5105315989430266e-63,1.0,,,,
1.0,2.0,3.0,4.0,5.0,6.0
