0,1,2,3,4,5
2.2901704793958864,4.120884796139559,6.210506827312667,9.281174642431402,13.792578163078629,
0.9284986138250967,1.2605509848329588,1.5833507983182948,1.990375224915126,2.558843728353516,
0.39599986399044446,0.47012420373897096,0.5352639386618987,0.6007591505729948,0.6822576185824261,
0.10014477861944517,0.13404805631360778,0.19135550113865593,0.15485314057955793,0.11985031365904325,
0.5661231524760786,0.6721585834108468,0.7584900443300383,0.833601946997641,0.9046906304376617,
0.012255991316574254,0.02657372503073167,0.042214823327578824,0.019810576406607345,0.018369049051164415,
0.02757069539708227,0.11406532965833258,0.24281191185786877,0.4270373147562267,0.7848818721420467,
0.002247181294015406,0.18929885745290354,0.06361781597854145,0.04530533426062769,0.9999596090100702,
0.017198989296281178,0.19816978091619317,0.39221942212298155,0.08649641455840884,0.9981972457730586,
0.05609053278703551,0.2018706856061104,0.38714398187416676,0.5877998318417769,0.784653698470221,
1.0,2.0,3.0,4.0,5.0,6.0
