,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9653,-0.6352734474959981,2.303713474708963,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,6.146447983450223e-05,-0.5516749179023398,-6.395575093231947e-05,0.7617120412956565,-0.000239444176978,0.0005833331244837,0.4228194329585857,0.0854952021821849,0.0002540413070502,4.597762374924052e-05,5.033780726729944,-0.095203361673198,7.790487071535299e-05,0.7862476936272579,-0.000519060683042,1
15941,1.5741252903637206,2.303713474708963,2.1185758326432507,2.9537982167452763,-0.228478883984791,0.0003227784511828,-8.161272835720096,-0.0010900906783556,0.7617120412956565,-2.7909325634328668e-06,0.0013399782026517,2.067460110910443,-0.5438151172626146,-1.2105816886700456e-05,0.0007419463828977,2.566644158431917,-0.8333494203498737,0.0001040852552084,0.7862476936272579,-0.000106379827402,2
5455,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-2.751386003719938e-06,-0.236599701083501,-0.0004842222917213,0.7617120412956565,0.0001304625310898,0.0009630971569736,0.4153573611664683,-0.5626163414219499,0.0003227821670163,-0.0002135306898202,-0.2272274173781495,0.0498790965007714,-0.0002124291710848,0.7862476936272579,3.1600510465302665e-06,1
3398,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0001395279357528,-0.3863651544015757,-1.981856689213645e-05,2.2042661763458286e-10,9.762210145074292e-05,-0.0006035449401348,-0.4916343249310821,-0.0238026061827852,-2.2546234401939587e-05,-8.155652744433542e-05,-0.1775111199920148,0.3848850022289137,-1.2840509975635625e-06,0.7862476936272579,-3.0486904425729624e-05,2
2384,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.000273413231496,-0.6639813831275305,-0.0007054692453977,2.2042661763458286e-10,-8.634868968820419e-05,0.0001569491766385,0.0406405624983696,-0.0946153631976988,0.0011101331908385,-1.824399209474443e-05,0.1766445961278871,-0.0525767520900891,7.855274502242518e-05,0.7862476936272579,-0.000224177052356,1
8426,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-1.0305118615980963e-05,-0.0878398252061606,-0.0001667105862455,0.8288554920078428,-1.2893103167346395e-06,-0.0007806219261681,0.5674111331699289,0.0179739564380986,1.4429665745584847e-05,-6.112849889721409e-06,-0.0951230708680784,0.5473787613499185,4.821474685444065e-06,-1.2718638262538131,0.0002759164399866,1
5886,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0001864566966736,-0.3771154159443035,-0.0002632715873728,2.2042661763458286e-10,-0.0003604615334178,0.0001996696812322,-0.5641882533073616,0.3225254040985849,0.0004159291729683,9.863759183633754e-05,-0.1278778292822828,-0.2479786124354744,5.0494247832328486e-05,-1.2718638262538131,0.0002985476396479,1
930,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,1.8040004587094857e-05,-0.3308121631079847,0.0008400449340791,0.4259947877347249,-1.7750163282359277e-05,0.000362167476432,-0.5610489430216931,0.2330047771924403,-9.040851380948864e-05,-1.298282181040067e-05,-0.1387874732347715,-0.2477529242547861,-8.241100952089206e-05,-1.2718638262538131,-0.0002594281023862,1
5771,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-5.204867768954975e-05,0.2591365535480425,0.0006327202196083,1.1645727455687744,8.634352550946528e-06,-0.0002374994748963,-0.1051582090176685,0.2230823503890273,-1.0812768340115733e-05,8.763433619115738e-07,-0.0188035703706299,0.0480339238864086,-2.533708025439157e-05,-1.2718638262538131,5.233441997146279e-05,1
7095,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0001004496565933,-1.0720429909694615,9.687310962195423e-06,-0.4468700715236972,4.220915272990614e-05,2.0370664774441783e-05,-0.0141271372199664,0.1507230652005893,-1.5825095886091464e-05,7.162110386982374e-05,0.1799849588888909,-0.0328264658389169,0.0001666368555813,0.7862476936272579,0.000100993513808,1
3428,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,4.37677207871238,0.000707107503895,-0.94582088887584,0.0004954243827534,2.2042661763458286e-10,-1.046228142538709e-05,0.000442542627691,-1.1964652496584918,0.2817107493460606,0.0001300598598686,-2.338447287435026e-05,-2.241208099126561,-0.3003249441368044,-2.012386934485233e-05,-1.2718638262538131,3.2757945743896586e-05,1
15066,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0001330146583833,-0.2809861003950821,-0.0002536700213865,-0.3797266208115109,3.945191091146177e-07,-0.0005552471690985,0.213345076211028,-0.184502666383898,4.256370834626108e-05,5.450629848688737e-05,-0.5013977389192894,0.0164337646253119,1.4034657307079898e-05,0.7862476936272579,-0.0001711621773971,1
14329,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0001118351114266,-1.2158722753138094,-0.0006145357967238,2.2042661763458286e-10,0.0007192641925588,-0.0004606377932,0.2400333474641129,-0.0011259973595735,0.0002897430806826,-4.713493143297143e-09,-0.3195643212143026,0.0392417994384273,-0.0001871367421123,0.7862476936272579,-0.0002678465844361,1
505,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-3.0227423610864635e-05,-0.3268108443837497,-0.0001575401458625,-0.5811569729480699,-0.0002786089817995,-0.0002296558418428,0.1581437977556458,0.2090138802569434,0.0003135381883581,1.524567805015613e-05,-0.2462920043126206,0.0876913310176394,6.868247866106924e-06,0.7862476936272579,-0.0003125682709811,1
2008,-0.6352734474959981,2.303713474708963,-3.7341138492645634,-3.212840208882527,4.37677207871238,-0.001169969348754,10.28224272289293,0.0033267669789642,1.2317161962809609,-8.344452960420414e-07,7.375056169444591e-05,2.1040547733905526,1.145769887518448,0.000820543867914,-0.0008449839963786,2.340888742525093,1.276949975205828,0.0001459559924102,0.7862476936272579,9.56146471009442e-05,1
14949,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0003651067476369,0.2515537379679319,0.0016411991261442,0.5602816891590976,9.996825491195098e-05,0.0001996241693357,-0.2329015070313286,0.2669742419011942,-0.0005313761209588,1.7280869943495747e-05,-0.5249858747494448,-0.2249785559809,2.041777907470905e-05,0.7862476936272579,0.0002973688201927,1
8469,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-2.5348697183594088e-05,-0.1719864808054688,-5.008930955724274e-06,0.8288554920078428,9.725274443443168e-05,0.0009431486150018,0.9881129787054098,-0.0257288006121466,0.0004333549397557,-1.3436939935815566e-05,-1.0279467225134504,-0.1255955280001648,-0.0002588018640708,0.7862476936272579,-2.321005054596804e-05,1
7226,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,0.0001911279333093,-0.4753603146364088,0.000152394886379,2.2042661763458286e-10,0.0002053996856632,0.0001735723344786,-0.1144957938933519,0.1662555738784099,-7.228684612742002e-05,-5.761763280999475e-05,0.0597794345242337,-0.090313014565257,6.086108538958649e-05,0.7862476936272579,6.034367308970936e-05,1
9867,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,3.155646903978625e-05,-0.3884459017328733,0.0003505599477667,2.2042661763458286e-10,7.137973637703053e-05,0.000146802890814,-0.5241040043092573,0.3336507772268452,0.000152605869293,-0.000156868108033,0.1050999913453615,-0.2633340276441327,3.715469097121755e-05,-1.2718638262538131,0.0002582834837948,1
16217,-0.6352734474959981,2.303713474708963,-0.9617871578345462,2.9537982167452763,-0.228478883984791,-0.0008309176039806,7.015791266924607,0.000725422177862,-2.7968908464502182,0.0015711405324556,0.0003694656354697,-9.130870247641347,-2.0503244927069466,-0.0001023849312835,4.542644809778545e-05,-6.527062469670696,4.938660017301926,-0.0005155401301529,-1.2718638262538131,0.00070722831689,1
4070,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002622405929782,-0.3014233657351088,-0.0001464427422436,2.2042661763458286e-10,-2.9119129330643912e-05,0.0003949546200357,0.153600988596071,0.2464247538760689,-8.525217540732707e-05,-0.0002380116256048,-0.179952150873686,0.1180300058794927,5.845301473299045e-05,-1.2718638262538131,9.930778918484892e-05,1
1984,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002204467454827,-0.3243909531442341,-1.2211756182336272e-07,1.097429294856588,0.0001403902244218,0.0004798344267128,0.1322377761629776,-0.1865973134385327,-0.0001036329399678,-5.972686149384243e-05,-0.0823546385060027,0.926190633712578,2.8003816811275805e-05,0.7862476936272579,-8.883480357242762e-05,1
11397,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002075044580972,-0.4462624870802652,-0.0001696073168324,2.2042661763458286e-10,-3.698750770655328e-05,0.0005035672090633,0.0080549826260586,0.037563762472319,0.0004142816156908,-7.934870069427853e-05,0.1007733570098257,0.005027685048635,-0.0001362349300684,-1.2718638262538131,0.0005227474550154,1
4496,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.000376398003111,-2.188851844506797,-0.0003849101877386,1.8360072526906377,-0.0008231990504158,0.0007319061319089,0.2736043570426794,-0.7942836971853334,5.14954432162364e-05,-7.499202611300416e-05,-0.6584470241139324,1.1665047552242174,8.731807982121766e-06,0.7862476936272579,-0.0001057478618099,1
848,-0.6352734474959981,2.303713474708963,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,5.989429719107371e-05,-0.8184857051719461,1.698565840320694e-05,0.1574209848859796,1.9654843311586383e-05,0.0002209250213112,-0.3457836035461411,0.2688759967685254,-0.0002363301240985,-3.864047575033169e-05,2.567129164924032,0.1274976817189493,-0.0001016142643032,0.7862476936272579,-0.0001496612062089,2
1148,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-5.1720187343467765e-05,-0.3511689145226225,-5.2677835453025714e-05,-0.6483004236602562,-8.087515194818089e-05,-0.0003504570903945,0.4200537583423469,0.1915366141971628,-0.0002000576996031,-6.784444776856811e-06,0.0484505200971143,0.0803603078765356,2.243184925674856e-05,0.7862476936272579,-0.0001128129872534,1
13343,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-1.8291063584011623e-05,-0.465946765909666,0.0003875209926583,-0.8497307757968151,0.0001857342163347,9.61692164503395e-05,0.0482951918812918,-0.058112693695446,-0.000304910260713,-5.980190789697533e-07,-0.3475505603224884,0.041921746127937,-2.129412446045564e-05,0.7862476936272579,-1.284678323023639e-05,1
9906,-0.6352734474959981,2.303713474708963,-3.118041251169004,2.706866398687521e-10,-0.228478883984791,-0.0001127612831006,3.830439204538536,0.0008534870327566,0.9631423934322156,6.485741553047364e-05,1.7170870962696634e-05,2.1238235093918783,1.0121028849139917,0.0004368919786556,-0.0003211688023173,5.041419846302049,-1.0451224472487866,7.883106328963131e-05,0.7862476936272579,1.8267934915156915e-05,1
13642,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-7.727124919591981e-05,-0.3877370194870566,0.0003220788873971,2.2042661763458286e-10,0.0001637845152021,-0.0002864780067379,0.0665919071416212,0.0868247522646788,-0.0009305477196717,-1.6449199235580358e-06,0.3176839044999853,0.1803065174272763,0.0001122615906365,0.7862476936272579,-2.790681917517447e-05,1
9253,1.5741252903637206,2.303713474708963,2.1185758326432507,2.9537982167452763,-0.228478883984791,0.0010726736862014,-6.138098019275746,-0.0018176026853769,0.8288554920078428,8.093490472896783e-05,0.0020417258629881,-0.5906175488101816,0.8038087202743646,-0.0002997726775883,4.529780287145303e-05,2.6957768347774484,1.0339831490681173,-0.0001748713809916,-1.2718638262538131,-1.9275206685231085e-05,2
7698,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0001050787734834,-0.4633051169095059,-0.000344317916923,2.2042661763458286e-10,4.0715365661558974e-05,0.0008861923604831,-0.2513431037142489,0.1405547337265033,0.0002164020713097,-1.486921740141058e-05,-0.0304024215381296,-0.0927546841200647,-0.0002293386503669,-1.2718638262538131,0.000702697616545,1
13295,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.000265740144056,1.0549829814108969,1.5015720663378286e-06,0.8959989427200292,-0.0001036660172176,8.331598285045052e-05,-0.0411157945094131,-0.0094692362185339,-3.7661766071183233e-06,-7.89310214839221e-05,-0.0174701882255487,0.2760218606663272,3.8325048821874674e-05,0.7862476936272579,-0.0001364862220479,1
3367,1.5741252903637206,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,1.670953494339731e-05,0.1843263692434841,0.0002761984928906,1.298859646993147,0.000184543710678,0.0015154462393326,0.7046968079576766,-0.0118861225703732,-0.0001120519966118,0.0001669711873788,-0.7931219379276004,0.0648158938768619,-0.0003257424128939,0.7862476936272579,-2.7670785850568312e-05,1
10162,-0.6352734474959981,-0.4340817601574058,1.2119980426647654e-10,2.706866398687521e-10,-0.228478883984791,-0.0002166235186876,-0.742148053672194,-0.0002307547750283,2.2042661763458286e-10,-3.198092058547748e-05,-0.0005368775528886,0.3138349691393441,0.272489381710838,-0.0002300175057393,-5.016325517740088e-05,0.6811666355092628,0.2608858043777003,8.827392676764527e-06,0.7862476936272579,5.735797252623524e-05,1
11765,-0.6352734474959981,2.303713474708963,-1.8858960549778847,2.706866398687521e-10,-0.228478883984791,-7.280925911913496e-05,2.063617768420686,-0.0002094227213964,1.2317161962809609,0.0004188367382149,0.0001042098853383,-0.2926437995106317,-0.0987094128656985,0.0002068159261465,2.3923552904789096e-05,4.166555178838894,0.1583074633312191,9.440815164484324e-06,0.7862476936272579,-8.161473875189276e-05,1
