0,1,2,3,4
0.07734771314328498,0.2781134807360872,0.4537385151977319,0.5985216305271022,0.7271514671352535
0.05243766193801253,0.17275116141014457,0.28690992394812953,0.419943259983198,0.6272861191007534
0.10019704287494662,0.3597272548035805,0.5860274315353403,0.794971467082428,0.8835057504588986
0.3414231539336506,0.4537225709818292,0.5718479003138552,0.7124559811565812,0.9027767115758736
0.3339978010239869,0.6111050148775694,0.7249508475554187,0.8171907003952839,0.909683013156616
0.0013075339053001522,0.2003362368748779,0.40646998098345294,0.771363400019,0.9768162575787468
5.941537536906192e-62,0.5,1.0,,
1.9774396830962582e-63,1.0,,,
0.0024038679171298543,0.964351025353551,,,
7.658390343918149e-64,1.0,,,
