0,1,2,3,4,5
0.03602638002170072,0.10127105784594725,0.2155830179287253,0.38276555419511515,0.7650757233425324,
0.0794684933726693,0.17058562183953874,0.2935110398821128,0.4585976276229723,0.7002374240510182,
0.30366033155177147,0.5152080073770225,0.6782566566722839,0.802012632269927,0.9021013396873628,
0.1951768312552642,0.31386220940035786,0.42883483544629347,0.558142384129998,0.7519842518679425,
0.29805521286412984,0.6129204322570807,0.7641466929964894,0.8712871133963441,0.9492914705880914,
0.105305545448212,0.2020938782220152,0.3052128209145643,0.4435025835520789,0.7039591012092238,
0.021506086483306378,0.09253524255534268,0.19175163500675868,0.32462055870769957,0.5516161755157245,
0.0042512894657281315,0.1741667062620932,0.46636448283078574,0.06807818007282554,0.9753605271084398,
0.022241069005474536,0.10348467754525492,0.23054343944606495,0.3891317269715264,0.6657622665647359,
0.11563286843115157,0.2827272124503694,0.39752368734174115,0.5183190504425079,0.6721544464953197,
1.0,2.0,3.0,4.0,5.0,6.0
