0,1,2,3,4
-0.19097661733782578,0.013114234443155856,0.3255219904155227,0.6615230405086565,1.0803852949664698
-0.34819407823304666,-0.18183424412942423,-0.04503727173370391,0.08002889880964648,0.20206573599215336
-0.4570108579999142,-0.1333778147913477,0.005692906220030226,0.20787789538024393,0.40570562901636903
-0.08338600745747382,-0.030390549569302875,0.013822635677631959,0.054334488822917776,0.11411565388693663
-0.03929894480817594,-0.012731671096028806,0.015569272925620783,0.05177242877269374,0.10599910932053448
-0.02477355473806128,-0.0010141285291889286,0.021409183720644022,0.09268758626141552,0.21803163596252692
-0.01168630788095653,-0.002352046274711171,0.005783854338804641,0.010018613437594383,0.020639134070411
-0.9737761457802865,-0.48671036242693344,0.019050140721305318,0.5205054291541613,1.0127826737878487
-0.721580640846495,-0.37461704008564384,0.08682505831959156,0.4735109030888992,0.8105432092705033
-0.6838314002001217,-0.5152147865731301,-0.04053153438397671,0.21531189250414354,0.7493517133213156
-0.7065699365967112,-0.462077504374611,-0.10826506356402543,0.2213878749344387,0.7576927423068133
-1.1536241746151321,-0.934805520838862,-0.5284195541759351,-0.05415118245634212,0.24603720021466371
-0.22954607669094915,-0.10008897297768364,0.027643125316687396,0.7470484039539583,0.910332543623265
-0.12101484899071968,-0.061596981120251276,0.0005881522399793551,0.871337864047659,0.9581665969981175
-0.5793994464389612,-0.10662071497733604,-0.011057381697823061,0.08191052161854596,0.3697293875049961
-0.6088137285530903,-0.4073990502849575,-0.07028704825764555,0.022008348428191445,0.16477648279151905
-0.36899398778251474,-0.1578207908705776,-0.026876174025334206,0.06477303913994006,0.19338110127194647
2.443146718340383e-63,1.0,,,
