0,1,2
1.0809284122252385,1.0809284122252385,1.0809284122252385
8.255254904521136,8.255254904521136,8.255254904521136
12.68498459818691,12.68498459818691,12.68498459818691
2.1320273861122634,2.1320273861122634,2.1320273861122634
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
5.154220731679582,5.154220731679582,5.154220731679582
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
4.2466090014400955,4.2466090014400955,4.2466090014400955
