0,1,2,3,4
34.63312722476484,56.64522839950858,75.59643963541393,,
1.0215001534785022,3.462308463332226,7.292475278737378,10.673891257696742,12.466699218963713
0.0005356069502271753,1.0025303205771454,,,
2.539744056736954e-63,1.0,2.0,,
0.0004031220683894532,1.0157394179784502,,,
3.66469817256035e-64,1.0,2.0,,
0.00026909103305495905,1.0058634672321245,,,
0.0002701803546703193,1.0012593858448722,,,
3.4032114800803117e-63,1.0,,,
0.07662378769204346,0.19173867997881275,0.34452747494899183,0.551624670980184,0.7974055914189644
0.07910211984732757,0.18629100640694823,0.31358128524762674,0.47837453586995077,0.7053580362009688
0.23104434827411138,0.348819123173878,0.46603439619393766,0.5865211849543777,0.7175725027972362
0.10664719829147547,0.2755176293351697,0.37880489869776557,0.4708308641509655,0.5873294120637673
0.33291738914981345,0.5610612175808135,0.7136101734064905,0.8310034462690173,0.9245759170304406
0.052296180241363274,0.1542603942979435,0.24387646756147796,0.3692576548156038,0.9407575530047083
1.000998915904354,2.0161191097103677,3.0349184726053324,4.806940922298326,5.942609914283584
