0,1,2,3,4,5
0.05181710369938683,0.9996387569539122,,,,
0.10044765786880079,0.9974864442515285,,,,
1.312285663140216,2.9850593468759925,11.929762026592988,,,
1.3065804934821132,2.916846129437536,11.802982322074945,,,
33.27713722770616,56.64306023337352,75.54079225555002,,,
0.16552299016437008,0.9829660130777949,,,,
0.10998631316426945,0.8901413174606323,,,,
0.1773368609038917,0.9660670088016678,,,,
0.054668838276346714,0.8364941545527844,,,,
0.013142315049364172,0.838933365734729,,,,
0.02455263636402234,0.8234241763590302,,,,
2.0660355645511053,2.962015670492927,4.046156551691316,,,
1.4715891471268456,7.244738928655568,11.175013082571091,,,
10.094827962796414,21.029255285619364,85.52466534988709,,,
7.568673830191503,15.62734689391429,51.45468323624367,,,
0.0020644139335951844,1.0041729991173234,,,,
2.0708970056804675e-24,1.0,2.9999999999999996,,,
0.001599724832314572,1.0289479847450727,,,,
9.670639673460639e-36,1.0,3.0,,,
0.001020054598160348,1.010429594950783,,,,
0.0008194177943372204,1.0016755663395343,,,,
3.3566093983767695e-63,1.0,,,,
0.13605097729215943,0.3008242310924154,0.5972397377143581,1.0720441094887427,2.1736116080752885,
0.11786876978859062,0.20885933931270037,0.32317904929274455,0.4821362332341158,0.72712314315338,
0.6771464605196265,0.7610785214073152,0.8295167736070338,0.8915548500266626,0.9400867612009605,
0.27099488307704334,0.34689987513508846,0.42257621019326086,0.5099634559088483,0.6390011700471057,
0.6297494793064661,0.7371910866749508,0.8447005761473924,0.9183028595980777,0.9707908826631685,
0.087452737572585,0.14821031127452,0.2184002208290791,0.3069187577503422,0.4695047430687338,
0.02154714956793068,0.09151903936171586,0.18869312269878594,0.31634460491495303,0.5631052536196121,
0.004218979234566584,0.06527572236116014,0.4580118421425661,0.1618779218550007,0.9752728658656603,
0.022920459450783654,0.1061170882637565,0.23310889746880864,0.3919012975101162,0.6819081931922801,
0.11314391237233541,0.2875869182947147,0.4037008714744877,0.5245040943537256,0.6725881273095092,
1.0,2.0,3.0,4.0,5.0,6.0
