0,1,2
4.0250279644705005,4.0250279644705005,4.0250279644705005
3.8093729848937903,3.8093729848937903,3.8093729848937903
4.508827069761599,4.508827069761599,4.508827069761599
4.457411448803459,4.457411448803459,4.457411448803459
17.947721787500065,17.947721787500065,17.947721787500065
3.471360899268552,3.471360899268552,3.471360899268552
3.313013263763471,3.313013263763471,3.313013263763471
3.3494285457698743,3.3494285457698743,3.3494285457698743
3.32010642565327,3.32010642565327,3.32010642565327
3.506811709149144,3.506811709149144,3.506811709149144
3.3924950727371113,3.3924950727371113,3.3924950727371113
8.408799607930064,8.408799607930064,8.408799607930064
4.1206647429046805,4.1206647429046805,4.1206647429046805
32.03210264251819,32.03210264251819,32.03210264251819
18.636672258102582,18.636672258102582,18.636672258102582
4.255563338261618,4.255563338261618,4.255563338261618
1.2739827004320283,1.2739827004320283,1.2739827004320283
4.362746368159337,4.362746368159337,4.362746368159337
1.2739827004320285,1.2739827004320285,1.2739827004320285
4.286567640200957,4.286567640200957,4.286567640200957
4.250244729558698,4.250244729558698,4.250244729558698
4.2466090014400955,4.2466090014400955,4.2466090014400955
8.652723315663595,8.652723315663595,8.652723315663595
2.587265106097659,2.587265106097659,2.587265106097659
1.1166046477147182,1.1166046477147182,1.1166046477147182
1.5627788108336136,1.5627788108336136,1.5627788108336136
1.4482694933583349,1.4482694933583349,1.4482694933583349
1.6224254855581863,1.6224254855581863,1.6224254855581863
2.299785519468702,2.299785519468702,2.299785519468702
4.123686175850993,4.123686175850993,4.123686175850993
2.7984632419452478,2.7984632419452478,2.7984632419452478
