0,1,2,3,4
0.07187580471547685,0.26644008856767776,0.4443990348635204,0.5924529343094743,0.7204679659895875
0.05226795820082375,0.17454483942356055,0.2888031819403043,0.423330547165751,0.6266614840210935
0.09859188623048283,0.35868208124827944,0.5902225383631952,0.7977832465275149,0.8836047855104647
0.3413802827810573,0.45498462614611285,0.5704411234467317,0.7126743360975601,0.9058424019408065
0.3128746323032644,0.6070262707743369,0.7241093914901129,0.8172890556648207,0.9101756640710063
0.526738042004309,0.5874079379965854,0.6434490220482325,0.7138736478063774,0.8082558260270881
0.22496514766160441,0.349760723328674,0.45617490806603767,0.5649691581871301,0.703455379566968
0.2953333696394745,0.38153548210221677,0.45002219773285645,0.5222632638590406,0.6340882187025522
0.36188895767911766,0.49739098363853373,0.5932765168435663,0.6784705495511842,0.7595330179219064
0.3281948281336126,0.48667386951498554,0.6185164668192218,0.747998031860986,0.8762390910730968
0.1823433466076886,0.28723186704865483,0.3831501140412257,0.49209974937569645,0.64434294996077
7.473299130439449e-64,1.0,,,
