0,1,2
1.677731973688986,1.677731973688986,1.677731973688986
1.5847380213977482,1.5847380213977482,1.5847380213977482
1.2574579131930015,1.2574579131930015,1.2574579131930015
1.4685193722636545,1.4685193722636545,1.4685193722636545
1.407204406444324,1.407204406444324,1.407204406444324
1.5432013172582948,1.5432013172582948,1.5432013172582948
1.643638477231316,1.643638477231316,1.643638477231316
1.2576859052578577,1.2576859052578577,1.2576859052578577
1.7224078167565358,1.7224078167565358,1.7224078167565358
9.379251405202378,9.379251405202378,9.379251405202378
1.162483840094913,1.162483840094913,1.162483840094913
1.7160123850764448,1.7160123850764448,1.7160123850764448
1.9556691734113993,1.9556691734113993,1.9556691734113993
8.734839878207799,8.734839878207799,8.734839878207799
1.057801423847468,1.057801423847468,1.057801423847468
