0,1,2
5.994333353336707,5.994333353336707,5.994333353336707
6.989947146552255,6.989947146552255,6.989947146552255
5.69845985243891,5.69845985243891,5.69845985243891
9.178018927908406,9.178018927908406,9.178018927908406
6.486721983549039,6.486721983549039,6.486721983549039
5.287695174426492,5.287695174426492,5.287695174426492
6.457845662691177,6.457845662691177,6.457845662691177
6.3730100878354445,6.3730100878354445,6.3730100878354445
7.4189573908150965,7.4189573908150965,7.4189573908150965
5.9802009324054985,5.9802009324054985,5.9802009324054985
8.654210293042393,8.654210293042393,8.654210293042393
6.762548860942989,6.762548860942989,6.762548860942989
7.058707483438118,7.058707483438118,7.058707483438118
6.2195682422848755,6.2195682422848755,6.2195682422848755
7.410557387838996,7.410557387838996,7.410557387838996
